choose to use gpu...
Starting iterations...
steps: 25000, episodes: 1000, mean episode reward: -106.07478125, time: 5.950352191925049
steps: 50000, episodes: 2000, mean episode reward: -89.12507080078124, time: 12.385504484176636
steps: 75000, episodes: 3000, mean episode reward: -89.8979287109375, time: 18.650110006332397
steps: 100000, episodes: 4000, mean episode reward: -91.12190234375001, time: 24.937899112701416
steps: 125000, episodes: 5000, mean episode reward: -90.2989755859375, time: 31.353317499160767
steps: 150000, episodes: 6000, mean episode reward: -86.45887011718749, time: 37.64947319030762
steps: 175000, episodes: 7000, mean episode reward: -94.21062500000001, time: 43.92613077163696
steps: 200000, episodes: 8000, mean episode reward: -96.55798925781251, time: 50.418906927108765
steps: 225000, episodes: 9000, mean episode reward: -101.035244140625, time: 56.825490951538086
steps: 250000, episodes: 10000, mean episode reward: -100.186251953125, time: 63.21038293838501
steps: 275000, episodes: 11000, mean episode reward: -98.555353515625, time: 71.52199792861938
steps: 300000, episodes: 12000, mean episode reward: -90.29081640625, time: 86.05578923225403
steps: 325000, episodes: 13000, mean episode reward: -92.03578906250002, time: 103.12455248832703
steps: 350000, episodes: 14000, mean episode reward: -93.2182080078125, time: 109.88385701179504
steps: 375000, episodes: 15000, mean episode reward: -86.831251953125, time: 116.46177077293396
steps: 400000, episodes: 16000, mean episode reward: -83.60628662109374, time: 123.11052417755127
steps: 425000, episodes: 17000, mean episode reward: -85.35330029296874, time: 129.71170210838318
steps: 450000, episodes: 18000, mean episode reward: -90.24714648437501, time: 136.22803330421448
steps: 475000, episodes: 19000, mean episode reward: -91.43510644531248, time: 142.6337730884552
steps: 500000, episodes: 20000, mean episode reward: -91.2825, time: 149.04942440986633
steps: 525000, episodes: 21000, mean episode reward: -96.11783203125, time: 155.74687457084656
steps: 550000, episodes: 22000, mean episode reward: -91.905333984375, time: 162.35552334785461
steps: 575000, episodes: 23000, mean episode reward: -86.79408935546874, time: 168.78148484230042
steps: 600000, episodes: 24000, mean episode reward: -83.92715185546875, time: 175.32448983192444
steps: 625000, episodes: 25000, mean episode reward: -99.04306249999999, time: 181.84595108032227
steps: 650000, episodes: 26000, mean episode reward: -94.9097568359375, time: 188.29297971725464
steps: 675000, episodes: 27000, mean episode reward: -91.64821386718751, time: 194.8255262374878
steps: 700000, episodes: 28000, mean episode reward: -94.2428955078125, time: 201.36901783943176
steps: 725000, episodes: 29000, mean episode reward: -92.94920947265625, time: 207.95376086235046
steps: 750000, episodes: 30000, mean episode reward: -95.42359082031251, time: 214.4482421875
steps: 775000, episodes: 31000, mean episode reward: -98.637181640625, time: 221.0990993976593
steps: 800000, episodes: 32000, mean episode reward: -98.48796484375, time: 227.66099667549133
steps: 825000, episodes: 33000, mean episode reward: -88.48939306640625, time: 234.18617033958435
steps: 850000, episodes: 34000, mean episode reward: -89.7246806640625, time: 240.59704685211182
steps: 875000, episodes: 35000, mean episode reward: -91.929857421875, time: 247.230877161026
steps: 900000, episodes: 36000, mean episode reward: -92.32043457031251, time: 253.7349579334259
steps: 925000, episodes: 37000, mean episode reward: -91.33365039062501, time: 260.1799895763397
steps: 950000, episodes: 38000, mean episode reward: -93.2680537109375, time: 266.581574678421
steps: 975000, episodes: 39000, mean episode reward: -95.495314453125, time: 273.04730224609375
steps: 1000000, episodes: 40000, mean episode reward: -97.258150390625, time: 279.3719024658203
steps: 1025000, episodes: 41000, mean episode reward: -99.95945605468751, time: 285.78968501091003
steps: 1050000, episodes: 42000, mean episode reward: -93.3123916015625, time: 292.2899498939514
steps: 1075000, episodes: 43000, mean episode reward: -93.4860732421875, time: 298.7970869541168
steps: 1100000, episodes: 44000, mean episode reward: -94.8141982421875, time: 305.23437333106995
steps: 1125000, episodes: 45000, mean episode reward: -91.904837890625, time: 311.7153990268707
steps: 1150000, episodes: 46000, mean episode reward: -92.0365810546875, time: 318.0370876789093
steps: 1175000, episodes: 47000, mean episode reward: -94.61113671875, time: 324.54421949386597
steps: 1200000, episodes: 48000, mean episode reward: -91.4169951171875, time: 331.0277919769287
steps: 1225000, episodes: 49000, mean episode reward: -96.29870605468751, time: 337.38406705856323
steps: 1250000, episodes: 50000, mean episode reward: -95.57275, time: 343.7958436012268
steps: 1275000, episodes: 51000, mean episode reward: -89.89669140625, time: 350.0722801685333
steps: 1300000, episodes: 52000, mean episode reward: -90.10851416015625, time: 356.3424394130707
steps: 1325000, episodes: 53000, mean episode reward: -93.854791015625, time: 362.7365071773529
