choose to use gpu...
Starting iterations...
steps: 25000, episodes: 1000, mean episode reward: -105.6112060546875, time: 4.726020812988281
steps: 50000, episodes: 2000, mean episode reward: -94.88152734375001, time: 11.130423307418823
steps: 75000, episodes: 3000, mean episode reward: -93.56763085937499, time: 16.450026273727417
steps: 100000, episodes: 4000, mean episode reward: -93.4796591796875, time: 22.22456192970276
steps: 125000, episodes: 5000, mean episode reward: -93.6560654296875, time: 28.20452380180359
steps: 150000, episodes: 6000, mean episode reward: -86.6100361328125, time: 35.61530780792236
steps: 175000, episodes: 7000, mean episode reward: -91.75984863281249, time: 41.82971382141113
steps: 200000, episodes: 8000, mean episode reward: -88.41497314453126, time: 49.50585055351257
steps: 225000, episodes: 9000, mean episode reward: -92.04571191406248, time: 55.713237285614014
steps: 250000, episodes: 10000, mean episode reward: -94.85835449218749, time: 61.69611883163452
steps: 275000, episodes: 11000, mean episode reward: -89.52897021484375, time: 67.74899911880493
steps: 300000, episodes: 12000, mean episode reward: -86.97151025390625, time: 73.92805242538452
steps: 325000, episodes: 13000, mean episode reward: -84.4183798828125, time: 80.1375184059143
steps: 350000, episodes: 14000, mean episode reward: -89.23490039062499, time: 86.19290375709534
steps: 375000, episodes: 15000, mean episode reward: -90.47479833984374, time: 93.72425723075867
steps: 400000, episodes: 16000, mean episode reward: -92.54025488281249, time: 99.96642756462097
steps: 425000, episodes: 17000, mean episode reward: -90.9792978515625, time: 106.29663181304932
steps: 450000, episodes: 18000, mean episode reward: -95.13089062499999, time: 112.58021187782288
steps: 475000, episodes: 19000, mean episode reward: -100.17268359375001, time: 118.92077612876892
steps: 500000, episodes: 20000, mean episode reward: -88.8578837890625, time: 125.15186858177185
steps: 525000, episodes: 21000, mean episode reward: -93.73061035156249, time: 131.44300889968872
steps: 550000, episodes: 22000, mean episode reward: -97.3074169921875, time: 139.25940775871277
steps: 575000, episodes: 23000, mean episode reward: -95.897732421875, time: 145.3123161792755
steps: 600000, episodes: 24000, mean episode reward: -87.24799072265625, time: 151.456280708313
steps: 625000, episodes: 25000, mean episode reward: -98.1598544921875, time: 157.61971139907837
