choose to use gpu...
Starting iterations...
steps: 25000, episodes: 1000, mean episode reward: -99.85331738281249, time: 5.117496967315674
steps: 50000, episodes: 2000, mean episode reward: -79.5661376953125, time: 12.135624885559082
steps: 75000, episodes: 3000, mean episode reward: -82.61990917968748, time: 18.082144021987915
steps: 100000, episodes: 4000, mean episode reward: -87.24062011718749, time: 24.024333238601685
steps: 125000, episodes: 5000, mean episode reward: -97.03974609374998, time: 30.10927391052246
steps: 150000, episodes: 6000, mean episode reward: -90.77459082031251, time: 36.22847604751587
steps: 175000, episodes: 7000, mean episode reward: -87.41679394531249, time: 42.24346446990967
steps: 200000, episodes: 8000, mean episode reward: -85.72738037109374, time: 48.350789308547974
steps: 225000, episodes: 9000, mean episode reward: -85.58135693359375, time: 56.08817672729492
steps: 250000, episodes: 10000, mean episode reward: -88.723857421875, time: 62.53676629066467
steps: 275000, episodes: 11000, mean episode reward: -83.86572705078125, time: 68.91145873069763
steps: 300000, episodes: 12000, mean episode reward: -82.68819140624998, time: 75.31210041046143
steps: 325000, episodes: 13000, mean episode reward: -84.92644921875, time: 81.76176834106445
steps: 350000, episodes: 14000, mean episode reward: -88.49038427734374, time: 87.88809704780579
steps: 375000, episodes: 15000, mean episode reward: -84.96878759765625, time: 94.07269763946533
steps: 400000, episodes: 16000, mean episode reward: -85.6757685546875, time: 101.89468574523926
steps: 425000, episodes: 17000, mean episode reward: -84.08747802734375, time: 108.12103366851807
steps: 450000, episodes: 18000, mean episode reward: -88.4694345703125, time: 114.21965265274048
steps: 475000, episodes: 19000, mean episode reward: -85.86246923828125, time: 120.29960179328918
steps: 500000, episodes: 20000, mean episode reward: -83.96178222656249, time: 126.56011462211609
steps: 525000, episodes: 21000, mean episode reward: -79.85420166015625, time: 134.324777841568
steps: 550000, episodes: 22000, mean episode reward: -86.43872314453125, time: 142.23480248451233
steps: 575000, episodes: 23000, mean episode reward: -88.205056640625, time: 148.77394485473633
steps: 600000, episodes: 24000, mean episode reward: -85.32468701171875, time: 155.29514741897583
steps: 625000, episodes: 25000, mean episode reward: -87.24453515625001, time: 161.87412071228027
steps: 650000, episodes: 26000, mean episode reward: -82.70841796875001, time: 168.33665561676025
steps: 675000, episodes: 27000, mean episode reward: -81.44208984375, time: 174.72694158554077
steps: 700000, episodes: 28000, mean episode reward: -84.51028955078125, time: 181.16970467567444
steps: 725000, episodes: 29000, mean episode reward: -84.70737792968751, time: 187.4891963005066
steps: 750000, episodes: 30000, mean episode reward: -80.9758720703125, time: 194.14762949943542
steps: 775000, episodes: 31000, mean episode reward: -82.30696093750001, time: 200.6999351978302
steps: 800000, episodes: 32000, mean episode reward: -83.98423193359375, time: 207.2420449256897
steps: 825000, episodes: 33000, mean episode reward: -82.61352197265624, time: 213.78907108306885
steps: 850000, episodes: 34000, mean episode reward: -85.23939794921874, time: 220.38793659210205
steps: 875000, episodes: 35000, mean episode reward: -84.33541064453127, time: 226.8773684501648
steps: 900000, episodes: 36000, mean episode reward: -86.48307373046876, time: 233.37618327140808
steps: 925000, episodes: 37000, mean episode reward: -84.54393994140625, time: 239.9847927093506
steps: 950000, episodes: 38000, mean episode reward: -85.8570419921875, time: 246.34534668922424
steps: 975000, episodes: 39000, mean episode reward: -85.90363378906251, time: 252.74909901618958
steps: 1000000, episodes: 40000, mean episode reward: -83.70549951171874, time: 259.25536704063416
steps: 1025000, episodes: 41000, mean episode reward: -83.26266259765625, time: 265.5108251571655
steps: 1050000, episodes: 42000, mean episode reward: -77.96251855468749, time: 272.0303599834442
steps: 1075000, episodes: 43000, mean episode reward: -83.35761962890626, time: 278.40484046936035
steps: 1100000, episodes: 44000, mean episode reward: -80.43337890625, time: 284.8108720779419
steps: 1125000, episodes: 45000, mean episode reward: -86.01200927734375, time: 291.2739074230194
steps: 1150000, episodes: 46000, mean episode reward: -85.25212353515624, time: 297.75769901275635
steps: 1175000, episodes: 47000, mean episode reward: -88.0658818359375, time: 304.2010097503662
